[2026-06-04 05:08:20] gens_alive=3 load=15.40 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:13:27] gens_alive=3 load=12.73 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:18:34] gens_alive=3 load=14.41 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:23:40] gens_alive=3 load=17.07 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:28:47] gens_alive=3 load=14.72 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:33:53] gens_alive=3 load=14.48 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:39:00] gens_alive=3 load=12.87 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:44:06] gens_alive=3 load=13.73 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:49:13] gens_alive=3 load=15.24 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:54:19] gens_alive=3 load=13.59 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 05:59:26] gens_alive=3 load=18.67 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:04:32] gens_alive=3 load=12.42 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:09:38] gens_alive=3 load=8.59 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:14:45] gens_alive=3 load=11.81 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:19:51] gens_alive=3 load=11.93 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:24:58] gens_alive=3 load=16.31 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:30:04] gens_alive=3 load=30.68 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:35:11] gens_alive=3 load=25.69 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:40:18] gens_alive=3 load=28.23 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:45:26] gens_alive=3 load=24.62 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:50:32] gens_alive=3 load=24.55 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 06:55:39] gens_alive=3 load=33.78 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:00:47] gens_alive=3 load=27.01 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:05:53] gens_alive=3 load=29.50 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:11:01] gens_alive=3 load=27.95 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:16:08] gens_alive=3 load=25.43 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:21:14] gens_alive=3 load=31.16 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:26:21] gens_alive=3 load=26.42 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:31:28] gens_alive=3 load=29.03 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:36:35] gens_alive=3 load=30.96 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:41:42] gens_alive=3 load=31.29 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:46:50] gens_alive=3 load=28.74 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:51:56] gens_alive=3 load=25.47 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 07:57:03] gens_alive=3 load=36.45 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:02:11] gens_alive=3 load=31.18 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:07:18] gens_alive=3 load=28.49 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:12:24] gens_alive=3 load=21.79 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:17:31] gens_alive=3 load=35.67 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:22:38] gens_alive=3 load=27.21 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:27:45] gens_alive=3 load=26.31 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:32:52] gens_alive=3 load=21.00 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:37:59] gens_alive=3 load=25.20 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:43:06] gens_alive=3 load=29.26 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:48:13] gens_alive=3 load=30.28 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:53:20] gens_alive=3 load=29.11 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 08:58:27] gens_alive=3 load=18.67 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:03:33] gens_alive=3 load=31.39 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:08:40] gens_alive=3 load=31.92 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:13:47] gens_alive=3 load=30.89 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:18:55] gens_alive=3 load=32.66 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:24:02] gens_alive=3 load=20.93 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:29:08] gens_alive=3 load=23.57 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:34:15] gens_alive=3 load=23.85 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:39:22] gens_alive=3 load=24.40 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:44:29] gens_alive=3 load=24.57 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:49:36] gens_alive=3 load=24.04 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:54:42] gens_alive=3 load=16.87 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 09:59:48] gens_alive=3 load=21.10 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:04:55] gens_alive=3 load=25.28 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:10:02] gens_alive=3 load=25.45 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:15:08] gens_alive=3 load=25.31 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:20:15] gens_alive=3 load=18.36 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:25:22] gens_alive=3 load=19.18 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:30:28] gens_alive=3 load=26.27 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:35:35] gens_alive=3 load=24.59 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:40:42] gens_alive=3 load=22.88 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:45:49] gens_alive=3 load=24.10 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:50:55] gens_alive=3 load=22.75 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 10:56:02] gens_alive=3 load=16.13 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:01:08] gens_alive=3 load=21.48 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:06:15] gens_alive=3 load=16.39 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:11:21] gens_alive=3 load=11.04 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:16:28] gens_alive=3 load=12.04 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:21:34] gens_alive=3 load=9.46 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:26:40] gens_alive=3 load=7.68 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:31:47] gens_alive=3 load=12.90 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:36:53] gens_alive=3 load=11.67 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:41:59] gens_alive=3 load=10.96 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:47:06] gens_alive=3 load=9.20 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:52:12] gens_alive=3 load=10.16 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 11:57:18] gens_alive=3 load=9.26 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:02:24] gens_alive=3 load=12.61 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:07:31] gens_alive=3 load=11.00 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:12:37] gens_alive=3 load=13.13 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:17:44] gens_alive=3 load=9.45 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:22:50] gens_alive=3 load=11.04 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:27:56] gens_alive=3 load=10.96 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:33:03] gens_alive=3 load=7.37 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:38:10] gens_alive=3 load=10.90 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:43:16] gens_alive=3 load=7.21 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:48:22] gens_alive=3 load=9.18 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:53:28] gens_alive=3 load=12.74 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 12:58:35] gens_alive=3 load=13.21 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:03:41] gens_alive=3 load=8.01 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:08:48] gens_alive=3 load=11.47 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:13:54] gens_alive=3 load=12.89 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:19:01] gens_alive=3 load=8.31 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:24:07] gens_alive=3 load=12.49 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:29:13] gens_alive=3 load=13.99 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:34:20] gens_alive=3 load=11.02 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:39:26] gens_alive=3 load=11.41 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:44:33] gens_alive=3 load=11.56 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:49:39] gens_alive=3 load=10.60 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:54:46] gens_alive=3 load=11.01 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 13:59:52] gens_alive=3 load=12.46 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:04:58] gens_alive=3 load=9.80 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:10:04] gens_alive=3 load=9.08 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:15:11] gens_alive=3 load=9.15 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:20:17] gens_alive=3 load=9.09 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:25:23] gens_alive=3 load=10.63 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:30:30] gens_alive=3 load=10.48 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:35:36] gens_alive=3 load=10.59 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:40:43] gens_alive=3 load=7.81 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:45:49] gens_alive=3 load=10.77 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:50:55] gens_alive=3 load=10.29 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 14:56:01] gens_alive=3 load=11.81 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:01:08] gens_alive=3 load=11.41 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:06:14] gens_alive=3 load=12.60 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:11:21] gens_alive=3 load=8.70 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:16:27] gens_alive=3 load=12.82 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:21:34] gens_alive=3 load=10.53 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:26:40] gens_alive=3 load=12.31 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:31:46] gens_alive=3 load=12.85 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:36:53] gens_alive=3 load=11.52 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:41:59] gens_alive=3 load=4.95 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:47:05] gens_alive=3 load=10.00 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:52:11] gens_alive=3 load=9.00 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 15:57:17] gens_alive=3 load=12.61 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:02:24] gens_alive=3 load=10.45 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:07:30] gens_alive=3 load=11.73 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:12:36] gens_alive=3 load=7.41 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:17:43] gens_alive=3 load=10.70 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:22:49] gens_alive=3 load=8.70 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:27:56] gens_alive=3 load=10.00 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:33:02] gens_alive=3 load=12.75 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
